"","Weight","SourceName","TargetName","Type.x","Year.x","diceSim","Type.y","Year.y","SourceID","TargetID"
"834",1,"Istanbul","Izmit","Terrain",1300,0.142857142857143,"Terrestial",1300,536,538
"835",1,"Istanbul","Kostence","Sea Lane",1300,0,"Sea lane",1300,536,2540
"836",1,"Istanbul","loc16-tmc050521","Terrain",1200,0,"Terrestial",1200,536,1161
"837",1,"Istanbul","loc19-tmc050503","Terrain",1300,0.153846153846154,"Terrestial",1300,536,1225
"838",1,"Istanbul","sealoc03-tmc050418","Sea Lane",1300,0,"Sea lane",1300,536,2109
"839",1,"Izmir","Cesme","Terrain",1300,0,"Terrestial",1300,537,190
"840",1,"Izmir","loc38-tmc050521","Terrain",1200,0,"Terrestial",1200,537,1576
"841",1,"Izmir","loc43-tmc050521","Terrain",1200,0,"Terrestial",1200,537,1651
"842",1,"Izmit","Ankara","Terrain",1300,0,"Terrestial",1300,538,74
"843",1,"Izmit","Bolu","Terrain",1300,0,"Terrestial",1300,538,162
"844",1,"Jalalabad","Kabul","Road",1550,0,"Road",1550,539,585
"845",1,"Jalalabad","Khyber Pass","Road",1550,0,"Road",1550,539,623
"846",1,"Jam","Herat","Terrain",1300,0,"Terrestial",1300,540,479
"847",1,"Jask","sealoc15-tmc050418","Sea Lane",1300,0,"Sea lane",1300,541,2132
"848",1,"Jassy","loc03-tmc050503","Terrain",1300,0,"Terrestial",1300,542,809
"849",1,"Jehol","Hsifengkou","Road",1644,0,"Road",1644,543,492
"850",1,"Jehol","loc368-tmc060409","Road",1644,0,"Road",1644,543,1554
"851",1,"Jerusalem","loc01-tmc001204","Terrain",-600,0,"Terrestial",-600,544,2535
"852",1,"Jhelum","Rohtas","Road",1550,0,"Road",1550,545,2481
"853",1,"Ji'an","Taihe","Road",1368,0,"Road",1368,547,2213
"854",1,"Ji","Xinxiang","Road",1368,0,"Road",1368,546,2348
"855",1,"Ji","Yanjin","Road",1368,0,"Road",1368,546,2368
"856",1,"Jiali","Gongbogyangda","Terrain",680,0,"Terrestial",680,548,435
"857",1,"Jian'ou","Nanping","Road",1368,0,"Road",1368,549,1949
"858",1,"Jianchang","Shaowu","Road",1368,0,"Road",1368,550,2164
"859",1,"Jiande","Lanqi","Road",1368,0,"Road",1368,551,681
"860",1,"Jiangcheng","loc10-tmc060612","Terrain",1830,0,"Terrestial",1830,552,2541
"861",1,"Jiange","Zitong","Road",1368,0,"Road",1368,553,2437
"862",1,"Jiangling","Gong'an","Road",1368,0,"Road",1368,554,434
"863",1,"Jiangpu","Nanjing","Road",1368,0,"Road",1368,555,2506
"864",1,"Jiangze","Pali (2)","Terrain",680,0.4,"Terrestial",680,556,1987
"865",1,"Jiangze","Yadong","Terrain",680,0.333333333333333,"Terrestial",680,556,2527
"866",1,"Jianshui","Jinning","Road",1368,0,"Road",1368,557,573
"867",1,"Jianshui","loc34-tmc060201","Road",1368,0,"Road",1368,557,2542
"868",1,"Jianyang","Jian'ou","Road",1368,0,"Road",1368,558,549
"869",1,"Jianzhou (2)","Zizhou","Road",1368,0,"Road",1368,559,2439
"870",1,"Jiaxing","Tongxiang","Road",1368,0,"Road",1368,560,2258
"871",1,"Jiayuguan","Zhangye","Terrain",1,0,"Terrestial",1,561,2420
"872",1,"Jiddah","Aydhab","Sea Lane",1300,0.25,"Sea lane",1300,562,105
"873",1,"Jiezhou","Fengxian","Road",1368,0,"Road",1368,563,321
"874",1,"Jimsar","frk04-tmc020218","Terrain",100,0,"Terrestial",100,564,365
"875",1,"Jinan","Feicheng","Road",1368,0,"Road",1368,565,316
"876",1,"Jinan","Qingzhou","Road",1368,0,"Road",1368,565,2052
"877",1,"Jing (2)","De","Road",1368,0,"Road",1368,566,265
"878",1,"Jinghong","Menghai","Terrain",1830,0,"Terrestial",1830,567,1915
"879",1,"Jingiueguo","Yumi","Terrain",100,0,"Terrestial",100,568,2405
"880",1,"Jingmen","Jiangling","Road",1368,0,"Road",1368,569,554
"881",1,"Jingning","Anding","Road",1368,0,"Road",1368,570,71
"882",1,"Jingxing","Huolu","Road",1368,0,"Road",1368,571,512
"883",1,"Jining","Pei","Road",1368,0,"Road",1368,572,1998
"884",1,"Jinning","loc33-tmc060201","Road",1368,0,"Road",1368,573,1499
"885",1,"Jinyang","Luojiang","Road",1368,0,"Road",1368,574,1878
"886",1,"Jinzhou (2)","Ningyuan","Road",1368,0,"Road",1368,575,1967
"887",1,"Jirgital","Daraut-Kurgan","Terrain",400,0,"Terrestial",400,576,258
"888",1,"Jirgital","Garm","Terrain",400,0,"Terrestial",400,576,418
"889",1,"Jishui","Ji'an","Road",1368,0,"Road",1368,577,547
"890",1,"Jiujiang","De'an","Road",1368,0,"Road",1368,578,266
"891",1,"Jizhou (3)","Tongzhou","Road",1368,0,"Road",1368,579,2259
"892",1,"Joannina","frk03-tmc050503","Terrain",1300,0,"Terrestial",1300,580,358
"893",1,"Jodhpur","Pipar","Road",1550,0,"Road",1550,581,2543
"894",1,"Juuku Pass","Barskaun","Terrain",-100,0,"Terrestial",-100,582,134
"895",1,"Juyong","Nanjing","Road",1368,0,"Road",1368,583,2506
"896",1,"Kabodion","Shaartuz","Terrain",400,0,"Terrestial",400,584,2150
"897",1,"Kabul","Jam","Terrain",1300,0,"Terrestial",1300,585,540
"898",1,"Kabul","Peshawar","Terrain",1300,0,"Terrestial",1300,585,2005
"899",1,"Kabul","Qandahar","Road",1550,0.166666666666667,"Road",1550,585,2524
"900",1,"Kabul","xrd02-tmc010201","Terrain",-50,0,"Terrestial",-50,585,2358
"901",1,"Kafernihon","Dushanbe","Terrain",400,0,"Terrestial",400,586,295
"902",1,"Kahramanmaras","loc62-tmc050521","Terrain",1200,0,"Terrestial",1200,587,1800
"903",1,"Kaifeng","loc378-tmc060409","Road",1644,0,"Road",1644,588,1571
"904",1,"Kaifeng","Qi (2)","Road",1368,0,"Road",1368,588,2038
"905",1,"Kaifeng","Yushi","Road",1368,0,"Road",1368,588,2408
"906",1,"Kaipingwei","frk01-tmc060201","Road",1368,0,"Road",1368,589,340
"907",1,"Kaiyuan","Tieling","Road",1368,0,"Road",1368,590,2244
"908",1,"Kalai Rohar","Yazgul","Terrain",400,0,"Terrestial",400,591,2377
"909",1,"Kalai Vomar","Barpandgia","Terrain",400,0,"Terrestial",400,592,132
"910",1,"Kalaikhumb","Kalai Rohar","Terrain",400,0,"Terrestial",400,593,591
"911",1,"Kalgan","loc088-tmc060409","Road",1644,0,"Road",1644,594,972
"912",1,"Kalimpong","Darjeeling","Terrain",1900,0,"Terrestial",1900,595,2544
"913",1,"Kanchow","Kang Lung","Road",1923,0,"Road",1923,596,2545
"914",1,"Kanchow","Liangchow","Road",1923,0.222222222222222,"Road",1923,596,2445
"915",1,"Kanchow","Shantan","Road",1923,0.444444444444444,"Road",1923,596,2546
"916",1,"Kandahar","Ghazni","Terrain",1300,0,"Terrestial",1300,597,428
"917",1,"Kangding","Batang","Terrain",680,0.142857142857143,"Terrestial",680,598,137
"918",1,"Kangding","Litang","Terrain",680,0.153846153846154,"Terrestial",680,598,706
"919",1,"Kangding","loc01-tmc041119","Terrain",680,0,"Terrestial",680,598,737
"920",1,"Kangding","Luding","Terrain",620,0.2,"Terrestial",620,598,17
"921",1,"Kanibadam","Isfara","Terrain",400,0.285714285714286,"Terrestial",400,599,529
"922",1,"Kanibadam","Khodgent","Terrain",400,0,"Terrestial",400,599,618
"923",1,"Kanibadam","Khujand","Terrain",400,0,"Terrestial",400,599,621
"924",1,"Kaotai","Camel Town","Road",1923,0,"Road",1923,600,2547
"925",1,"Kaotai","Fuyi","Road",1923,0.285714285714286,"Road",1923,600,2548
"926",1,"Kaotai","Hechuan","Road",1923,0,"Road",1923,600,2549
"927",1,"Kara-Say","Taragai River","Terrain",-100,0,"Terrestial",-100,601,2550
"928",1,"Kara Kol","loc16-tmc040425","Terrain",-100,0,"Terrestial",-100,602,1158
"929",1,"Karabalghasun","Beshbaliq","Terrain",700,0,"Terrestial",700,603,150
"930",1,"Karachi","sealoc16-tmc050418","Sea Lane",1300,0,"Sea lane",1300,604,2134
"931",1,"Karaman","Adana","Terrain",1300,0.2,"Terrestial",1300,605,36
"932",1,"Karaman","loc50-tmc050521","Terrain",1200,0,"Terrestial",1200,605,1747
"933",1,"Karashahr","loc05-tmc040128","Terrain",-200,0,"Terrestial",-200,606,861
"934",1,"Karategin","Kofarnighon","Terrain",400,0,"Terrestial",400,607,634
"935",1,"Karnal","Panipat","Road",1550,0,"Road",1550,608,1990
"936",1,"Karnal","Shahabad","Road",1550,0,"Road",1550,608,2463
"937",1,"Kars","loc95-tmc050521","Terrain",1200,0,"Terrestial",1200,609,2551
"938",1,"Kashan","loc01-tmc070101","Terrain",900,0,"Terrestial",900,610,745
"939",1,"Kashan","Tehran","Terrain",1300,0,"Terrestial",1300,610,2238
"940",1,"Kashgar","Aksu","Terrain",1300,0.0512820512820513,"Terrestial",1300,9,51
"941",1,"Kashgar","Alai Pass","Road",1901,0.0645161290322581,"Road",1901,9,53
"942",1,"Kashgar","Aqsu","Terrain",-200,0.0645161290322581,"Terrestial",-200,9,2552
"943",1,"Kashgar","Khotan","Terrain",1,0.0512820512820513,"Terrestial",1,9,620
"944",1,"Kashgar","Kokand","Terrain",-200,0,"Terrestial",-200,9,10
"945",1,"Kashgar","Kucha","Terrain",-50,0.2,"Terrestial",-50,9,646
"946",1,"Kashgar","loc01-tmc040328","Terrain",-100,0,"Terrestial",-100,9,732
"947",1,"Kashgar","loc01-tmc040922","Terrain",400,0,"Terrestial",400,9,735
"948",1,"Kashgar","loc06-tmc010205","Terrain",1,0,"Terrestial",1,9,887
"949",1,"Kashgar","loc10-tmc010512","Terrain",700,0,"Terrestial",700,9,2499
"950",1,"Kashgar","loc22-tmc050518","Terrain",1200,0,"Terrestial",1200,9,1286
"951",1,"Kashgar","loc251-tmc060409","Road",1644,0,"Road",1644,9,1353
"952",1,"Kashgar","loc32-tmc050518","Terrain",1200,0,"Terrestial",1200,9,1480
"953",1,"Kashgar","Maracanda","Terrain",-50,0,"Terrestial",-50,9,1901
"954",1,"Kashgar","Osh","Terrain",400,0.0487804878048781,"Terrestial",400,9,1980
"955",1,"Kashgar","Tashkurgan","Terrain",400,0.0465116279069767,"Terrestial",400,9,2231
"956",1,"Kashgar","Yangi-Hissar","Terrain",700,0.0645161290322581,"Terrestial",700,9,2553
"957",1,"Kashgar","Yarkand","Terrain",1300,0.222222222222222,"Terrestial",1300,9,25
"958",1,"Kashgar","Yarkand","Terrain",1300,0.222222222222222,"Terrestial",-50,9,25
"959",1,"Kashgar","Yarkand","Terrain",1300,0.222222222222222,"Terrestial",1900,9,25
"960",1,"Kashgar","Yarkand","Terrain",-50,0.222222222222222,"Terrestial",1300,9,25
"961",1,"Kashgar","Yarkand","Terrain",-50,0.222222222222222,"Terrestial",-50,9,25
"962",1,"Kashgar","Yarkand","Terrain",-50,0.222222222222222,"Terrestial",1900,9,25
"963",1,"Kashgar","Yarkand","Terrain",1900,0.222222222222222,"Terrestial",1300,9,25
"964",1,"Kashgar","Yarkand","Terrain",1900,0.222222222222222,"Terrestial",-50,9,25
"965",1,"Kashgar","Yarkand","Terrain",1900,0.222222222222222,"Terrestial",1900,9,25
"966",1,"Kashi","Aksu","Terrain",1,0,"Terrestial",1,611,51
"967",1,"Kashi","Artux","Terrain",100,0,"Terrestial",100,611,95
"968",1,"Kashi","loc08-tmc010205","Terrain",1,0,"Terrestial",1,611,2554
"969",1,"Kashi","Shufu","Terrain",100,0,"Terrestial",100,611,2181
"970",1,"Kashi","Taxkorgan","Terrain",1,0,"Terrestial",1,611,2236
"971",1,"Kashi","Turugart Pass","Terrain",100,0,"Terrestial",100,611,2286
"972",1,"Kastamonu","frk06-tmc050503","Terrain",1300,0,"Terrestial",1300,612,379
"973",1,"Kastamonu","loc19-tmc050521","Terrain",1200,0,"Terrestial",1200,612,1227
"974",1,"Kastek Pass","loc05-tmc040327","Terrain",-100,0,"Terrestial",-100,613,865
"975",1,"Kayseri","Adana","Terrain",1300,0.142857142857143,"Terrestial",1300,614,36
"976",1,"Kayseri","Konya","Terrain",1300,0.133333333333333,"Terrestial",1300,614,642
"977",1,"Kayseri","loc96-tmc050521","Terrain",1200,0.222222222222222,"Terrestial",1200,614,1865
"978",1,"Kermanshah","Baghdad","Terrain",1300,0.125,"Terrestial",1300,615,112
"979",1,"Khalovard","Kobadian","Terrain",400,0,"Terrestial",400,616,630
"980",1,"Khalovard","Levkand","Terrain",400,0,"Terrestial",400,616,2555
"981",1,"Khiva","Bukhara","Terrain",1300,0.166666666666667,"Terrestial",1300,617,173
"982",1,"Khiva","Gurganch","Terrain",900,0.166666666666667,"Terrestial",900,617,2444
"983",1,"Khiva","Kyat","Terrain",900,0.363636363636364,"Terrestial",900,617,674
"984",1,"Khodgent","Kurkat","Terrain",400,0,"Terrestial",400,618,665
"985",1,"Khorog","Barpanja","Terrain",400,0,"Terrestial",400,619,133
"986",1,"Khorog","Kukhilal","Terrain",400,0,"Terrestial",400,619,652
"987",1,"Khorog","loc26-tmc040922","Terrain",400,0,"Terrestial",400,619,1367
"988",1,"Khotan","Kashgar","Road",1644,0.0512820512820513,"Road",1644,620,9
"989",1,"Khotan","loc11-tmc010201","Terrain",-50,0,"Terrestial",-50,620,2556
"990",1,"Khotan","Lou-lan","Terrain",1,0.166666666666667,"Terrestial",1,620,2557
"991",1,"Khotan","Niya","Terrain",1300,0,"Terrestial",1300,620,1972
"992",1,"Khotan","Peshawar","Terrain",1,0,"Terrestial",1,620,2005
"993",1,"Khotan","Rawak","Terrain",-200,0.166666666666667,"Terrestial",-200,620,2072
"994",1,"Khotan","Yarkand","Terrain",-50,0.235294117647059,"Terrestial",-50,620,25
"995",1,"Khujand","Ura-Tyube","Terrain",400,0,"Terrestial",400,621,2293
"996",1,"Khulbuk","Kulob","Terrain",400,0,"Terrestial",400,622,655
"997",1,"Khulbuk","Saied","Terrain",400,0,"Terrestial",400,622,2086
"998",1,"Khyber Pass","Peshawar","Road",1550,0,"Road",1550,623,2005
"999",1,"Kiakukuan","loc054-tmc060409","Road",1644,0,"Road",1644,624,881
"1000",1,"Kiayukwan","Huihuipu","Road",1923,0,"Road",1923,625,2500
"1001",1,"Kilia","Isaccea","Terrain",1300,0,"Terrestial",1300,626,526
"1002",1,"Kilik Pass","Tashkurgan","Road",1900,0,"Road",1900,627,2231
"1003",1,"Kirin","frk05-tmc060409","Road",1644,0,"Road",1644,628,377
"1004",1,"Kirin","loc489-tmc060409","Road",1644,0,"Road",1644,628,1729
"1005",1,"Kizer","Baicheng","Terrain",100,0,"Terrestial",100,629,2558
"1006",1,"Kobadian","Shartuz","Terrain",400,0,"Terrestial",400,630,2167
"1007",1,"Kobdo","loc328-tmc060409","Road",1644,0,"Road",1644,631,1492
"1008",1,"Kobdo","loc332-tmc060409","Road",1644,0,"Road",1644,631,1502
"1009",1,"Kobdo","Uliassutai","Road",1644,0,"Road",1644,631,2291
"1010",1,"Kocaeli","Sakarya","Terrain",1200,0,"Terrestial",1200,632,2087
"1011",1,"Kocho","Beshbaliq","Terrain",700,0,"Terrestial",700,633,150
"1012",1,"Kocho","Karashahr","Terrain",-200,0,"Terrestial",-200,633,606
"1013",1,"Kocho","loc08-tmc010512","Terrain",700,0,"Terrestial",700,633,947
"1014",1,"Kofarnighon","Andigon","Terrain",400,0,"Terrestial",400,634,70
"1015",1,"Koh Kor","loc04-tmc020719","Road",1200,0,"Road",1200,635,2469
"1016",1,"Kokand","Isfara","Terrain",400,0.181818181818182,"Terrestial",400,10,529
"1017",1,"Kokand","Isfidjab","Terrain",-100,0,"Terrestial",-100,10,530
"1018",1,"Kokand","Kashgar","Terrain",1300,0,"Terrestial",1300,10,9
"1019",1,"Kokand","Pendjikent","Terrain",-200,0,"Terrestial",-200,10,2001
"1020",1,"Kolaras","Narwar","Road",1550,0,"Road",1550,636,2526
"1021",1,"Kolaras","Sironj","Road",1550,0,"Road",1550,636,2559
"1022",1,"Koloszvar","loc10-tmc050503","Terrain",1300,0,"Terrestial",1300,637,2560
"1023",1,"Kom Ombo","Edfu","River Lane",-350,0,"River lane",-350,638,298
"1024",1,"Kompong Cham","loc11-tmc020719","Road",1200,0,"Road",1200,639,1033
"1025",1,"Kompong Cham","loc13-tmc020719","Road",1200,0,"Road",1200,639,2561
"1026",1,"Kompong Cham","Sambor Prei Kuk","Road",1200,0,"Road",1200,639,2562
"1027",1,"Kompong Thom","Angkor","Road",1200,0,"Road",1200,640,72
"1028",1,"Kompong Thom","loc13-tmc020719","Road",1200,0,"Road",1200,640,2561
"1029",1,"Komsomolabad","Kafernihon","Terrain",400,0,"Terrestial",400,641,586
"1030",1,"Konya","Adana","Terrain",1300,0.266666666666667,"Terrestial",1300,642,36
"1031",1,"Konya","Aksehir","Terrain",1200,0,"Terrestial",1200,642,50
"1032",1,"Konya","frk05-tmc050521","Terrain",1200,0,"Terrestial",1200,642,375
"1033",1,"Konya","Karaman","Terrain",1300,0.181818181818182,"Terrestial",1200,642,605
"1034",1,"Konya","Karaman","Terrain",1300,0.181818181818182,"Terrestial",1300,642,605
"1035",1,"Konya","Karaman","Terrain",1200,0.181818181818182,"Terrestial",1200,642,605
"1036",1,"Konya","Karaman","Terrain",1200,0.181818181818182,"Terrestial",1300,642,605
"1037",1,"Korla","Yuli","Terrain",100,0,"Terrestial",100,643,2403
"1038",1,"Kotzyentum","Changliushui","Road",1923,0,"Road",1923,644,2538
"1039",1,"Kotzyentum","Kushui","Road",1923,0,"Road",1923,644,2563
"1040",1,"Kovbandge","Khalovard","Terrain",400,0,"Terrestial",400,645,616
"1041",1,"Kovbandge","Kunduz","Terrain",400,0,"Terrestial",400,645,659
"1042",1,"Kovbandge","Shartuz","Terrain",400,0,"Terrestial",400,645,2167
"1043",1,"Kucha","Aqsu","Terrain",-200,0.153846153846154,"Terrestial",-200,646,2552
"1044",1,"Kucha","loc05-tmc010201","Terrain",-50,0,"Terrestial",-50,646,2564
"1045",1,"Kucha","Qara Shahr","Terrain",1,0,"Terrestial",1,646,2035
"1046",1,"Kucha","Tumshuq","Terrain",-200,0.153846153846154,"Terrestial",-200,646,2278
"1047",1,"Kucha","Turfan","Terrain",1300,0.133333333333333,"Terrestial",1300,646,2529
"1048",1,"Kucha","Yarkand","Terrain",-50,0.111111111111111,"Terrestial",-50,646,25
"1049",1,"Kuche","Aksu","Terrain",1,0,"Terrestial",1,647,51
"1050",1,"Kuche","Kurle","Terrain",1,0,"Terrestial",1,647,2565
"1051",1,"Kucheng","Paotowchen","Terrain",1923,0,"Terrestial",1923,648,2566
"1052",1,"Kufen","Abiverd","Terrain",900,0,"Terrestial",900,649,35
"1053",1,"Kuilu","loc04-tmc040328","Terrain",-100,0,"Terrestial",-100,650,834
"1054",1,"Kuizhou","Wushan","Road",1368,0,"Road",1368,651,2323
"1055",1,"Kukhilal","Ishkashim","Terrain",400,0,"Terrestial",400,652,532
"1056",1,"Kuldja","loc20-tmc050518","Terrain",1200,0,"Terrestial",1200,653,1246
"1057",1,"Kulma Pass","Tashkurgan","Terrain",400,0.125,"Terrestial",400,654,2231
"1058",1,"Kulob","loc30-tmc040922","Terrain",400,0,"Terrestial",400,655,1444
"1059",1,"Kulob","Munk","Terrain",400,0,"Terrestial",400,655,1934
"1060",1,"Kulun","frk01-tmc060409","Road",1644,0,"Road",1644,656,341
"1061",1,"Kulun","loc345-tmc060409","Road",1644,0,"Road",1644,656,1521
"1062",1,"Kulun","loc355-tmc060409","Road",1644,0,"Road",1644,656,1535
"1063",1,"Kumbum","Beijing","Terrain",1900,0,"Terrestial",1900,657,2515
"1064",1,"Kumbum","Nagchukha","Terrain",1900,0,"Terrestial",1900,657,1941
"1065",1,"Kumuti","Urumchi","Road",1923,0.166666666666667,"Road",1923,658,2295
"1066",1,"Kunduz","Kholm","Terrain",400,0,"Terrestial",400,659,2567
"1067",1,"Kunduz","loc10-tmc040922","Terrain",400,0.25,"Terrestial",400,659,1006
"1068",1,"Kunlun Shankou","loc81-tmc040220","Terrain",1900,0,"Terrestial",1900,660,1837
"1069",1,"Kunming","loc05-tmc060612","Terrain",1830,0,"Terrestial",1830,661,875
"1070",1,"Kunming","loc250-tmc060409","Road",1644,0,"Road",1644,661,1352
"1071",1,"Kunya Urgench","Khiva","Terrain",1300,0,"Terrestial",1300,662,617
"1072",1,"Kupeikou","Jehol","Road",1644,0,"Road",1644,663,543
"1073",1,"Kuqa","Aksu","Terrain",100,0,"Terrestial",100,664,51
"1074",1,"Kuqa","Kizer","Terrain",100,0,"Terrestial",100,664,629
"1075",1,"Kurkat","Ura-tube","Terrain",400,0,"Terrestial",400,665,2568
"1076",1,"Kushmeikhan","Divab","Terrain",900,0,"Terrestial",900,666,284
"1077",1,"Kusitun","Hsihu","Road",1923,0,"Road",1923,667,493
"1078",1,"Kusitun","Yenchinai","Road",1923,0,"Road",1923,667,2569
"1079",1,"Kustendil","Skopje","Terrain",1300,0,"Terrestial",1300,668,2194
"1080",1,"Kuswun","Topliefmus","Road",1923,0,"Road",1923,669,2261
"1081",1,"Kutahya","Aksehir","Terrain",1300,0,"Terrestial",1300,670,50
"1082",1,"Kutahya","Isparta","Terrain",1300,0,"Terrestial",1300,670,534
"1083",1,"Kweihwating","Paotowchen","Terrain",1923,0,"Terrestial",1923,671,2566
"1084",1,"Kweihwating","Peking","Terrain",1923,0,"Terrestial",1923,671,1999
"1085",1,"Kweilin","loc441-tmc060409","Road",1644,0,"Road",1644,672,1669
"1086",1,"Kweiyang","loc158-tmc060409","Road",1644,0,"Road",1644,673,1152
"1087",1,"Kyat","Gurganch","Terrain",900,0.285714285714286,"Terrestial",900,674,2444
"1088",1,"Lahore","Ludhiana","Road",1550,0,"Road",1550,675,1875
"1089",1,"Lahore","Multan","River Lane",1300,0.2,"River lane",1300,675,1933
"1090",1,"Laibin","Binzhou (2)","Road",1368,0,"Road",1368,676,156
"1091",1,"Lanchang","Meilian","Terrain",1830,0,"Terrestial",1830,677,1913
"1092",1,"Lanchow","Liangchow ","Road",1923,0,"Road",1923,678,2570
"1093",1,"Lanchow","loc044-tmc060409","Road",1644,0,"Road",1644,678,851
"1094",1,"Lanchow","loc383-tmc060409","Road",1644,0,"Road",1644,678,1581
"1095",1,"Langar","loc12-tmc040922","Terrain",400,0,"Terrestial",400,679,1066
"1096",1,"Langar","loc23-tmc040922","Terrain",400,0,"Terrestial",400,679,1306
"1097",1,"Langzhong","Nanbu","Road",1368,0,"Road",1368,680,1943
"1098",1,"Lanqi","Longyou","Road",1368,0,"Road",1368,681,1870
"1099",1,"Lanxiang","Beijing","Road",1368,0,"Road",1368,682,2515
"1100",1,"Lanzhou","Chang'an","Terrain",700,0.111111111111111,"Terrestial",700,683,197
"1101",1,"Lanzhou","Dingxi","Terrain",1,0,"Terrestial",1,683,281
"1102",1,"Lanzhou","Liangzhou","Terrain",700,0.117647058823529,"Terrestial",700,683,2523
"1103",1,"Lanzhou","Lintao","Road",1368,0,"Road",1368,683,702
"1104",1,"Lanzhou","loc11-tmc060201","Road",1368,0,"Road",1368,683,1043
"1105",1,"Lanzhou","Sian","Terrain",1200,0,"Terrestial",1200,683,2185
"1106",1,"Laodicea","Apamea","Terrain",-350,0,"Terrestial",-350,684,2571
"1107",1,"Laodicea","frk01-tmc001203","Terrain",-350,0,"Terrestial",-350,684,328
"1108",1,"Laodicea","Nysa","Terrain",-350,0,"Terrestial",-350,684,1975
"1109",1,"Laofengkow","Ertaochiao","Road",1923,0,"Road",1923,685,307
"1110",1,"Lapchuk","Hami","Terrain",700,0,"Terrestial",700,686,465
"1111",1,"Lapchuk","Kocho","Terrain",700,0,"Terrestial",700,686,633
"1112",1,"Lhasa ","loc278-tmc060409 ","Road",1644,0,"Road",1644,687,1399
"1113",1,"Lhasa","Beijing","Terrain",1900,0,"Terrestial",1900,11,2515
"1114",1,"Lhasa","Charklick","Terrain",700,0,"Terrestial",700,11,209
"1115",1,"Lhasa","Gyangze","Terrain",680,0,"Terrestial",680,11,460
"1116",1,"Lhasa","Iron Blade Fortress","Terrain",700,0,"Terrestial",700,11,524
"1117",1,"Lhasa","loc58-tmc040220","Terrain",1900,0,"Terrestial",1900,11,1787
"1118",1,"Lhasa","loc65-tmc040220","Terrain",1900,0,"Terrestial",1900,11,1807
"1119",1,"Lhasa","Samye","Terrain",1900,0,"Terrestial",1900,11,2572
"1120",1,"Lhatse","Shigatse","Terrain",1900,0,"Terrestial",1900,688,2172
"1121",1,"Lhatse","Xegar","Terrain",1900,0,"Terrestial",1900,688,2327
"1122",1,"Lholung","loc03-tmc041118","Terrain",680,0,"Terrestial",680,689,805
"1123",1,"Li","Changde","Road",1368,0,"Road",1368,690,198
"1124",1,"Lianghsiang","Peking","Road",1644,0,"Road",1644,691,1999
"1125",1,"Liaotun","Yiwangchuan","Road",1923,0,"Road",1923,692,2391
"1126",1,"Liaoyang","Haizhou","Road",1368,0,"Road",1368,693,462
"1127",1,"Lijiang","loc30-tmc060512","Terrain",620,0,"Terrestial",620,2,1447
"1128",1,"Lijiang","Zhongdian","Terrain",1830,0,"Terrestial",1830,2,27
"1129",1,"Liling","Yuanzhou (2)","Road",1368,0,"Road",1368,694,2573
"1130",1,"Lincang","loc39-tmc060512","Terrain",620,0,"Terrestial",620,695,1593
"1131",1,"Lingbao","Shaanzhou","Road",1368,0,"Road",1368,696,2149
"1132",1,"Lingbi","Fengyang (2)","Road",1368,0.4,"Road",1368,697,323
"1133",1,"Lingchuan","Guilin","Road",1368,0,"Road",1368,698,448
"1134",1,"Lingling","Dong'an","Road",1368,0,"Road",1368,699,287
"1135",1,"Linhuai","Dingyuan","Road",1368,0,"Road",1368,700,283
"1136",1,"Linshui","Kaotai","Road",1923,0,"Road",1923,701,600
"1137",1,"Linshui","Schwanking","Road",1923,0,"Road",1923,701,2574
"1138",1,"Linshui","Suchow","Road",1923,0,"Road",1923,701,2203
"1139",1,"Lintao","Gongchang","Road",1368,0.333333333333333,"Road",1368,702,2466
"1140",1,"Lintao","Minzhou","Road",1368,0.333333333333333,"Road",1368,702,1925
"1141",1,"Lintung","Weinan","Road",1368,0,"Road",1368,703,2314
"1142",1,"Linxiang","Yoyang","Road",1368,0,"Road",1368,704,2399
"1143",1,"Linying","Shangcai","Road",1368,0,"Road",1368,705,2158
"1144",1,"Litang","Batang","Terrain",680,0.153846153846154,"Terrestial",680,706,137
"1145",1,"Litang","loc100-tmc040220","Terrain",1900,0,"Terrestial",1900,706,1012
"1146",1,"Litang","loc18-tmc060512","Terrain",620,0,"Terrestial",620,706,1206
"1147",1,"Liuba","Baocheng","Road",1368,0,"Road",1368,707,127
"1148",1,"Liuzhou","Laibin","Road",1368,0,"Road",1368,708,676
"1149",1,"Lo-yang","K'ai-feng","Terrain",1,0,"Terrestial",1,709,2575
"1150",1,"loc001-tmc060409","Hami","Road",1644,0,"Road",1644,710,465
"1151",1,"loc002-tmc060409","loc069-tmc060409","Road",1644,0,"Road",1644,711,915
"1152",1,"loc003-tmc060409","Lianghsiang","Road",1644,0,"Road",1644,712,691
"1153",1,"loc004-tmc060409","frk04-tmc060409","Road",1644,0,"Road",1644,713,370
"1154",1,"loc005-tmc060409","loc031-tmc060409","Road",1644,0,"Road",1644,714,817
"1155",1,"loc006-tmc060409","loc032-tmc060409","Road",1644,0,"Road",1644,715,818
"1156",1,"loc007-tmc060409","loc033-tmc060409","Road",1644,0,"Road",1644,716,819
"1157",1,"loc008-tmc060409","loc009-tmc060409","Road",1644,0,"Road",1644,717,718
"1158",1,"loc009-tmc060409","loc010-tmc060409","Road",1644,0,"Road",1644,718,746
"1159",1,"loc01-tmc010206","Aksu","Terrain",1,0,"Terrestial",1,719,51
