"","Weight","SourceName","TargetName","Type.x","Year.x","diceSim","Type.y","Year.y","SourceID","TargetID"
"128",1,"Antiochia Margiana","Bactra","Terrestial",-50,0,"Terrestial",-50,83,110
"129",1,"Antiochia Margiana","frk02-tmc010202","Terrestial",-50,0,"Terrestial",-50,83,345
"130",1,"Antiochia Margiana","Meshed","Terrestial",-50,0,"Terrestial",-50,83,1919
"131",1,"Anxi","Dunhuang","Terrestial",700,0.222222222222222,"Terrestial",700,84,5
"132",1,"Anxi","Guazhou","Terrestial",700,0,"Terrestial",700,84,2475
"133",1,"Anxi","Hami","Terrestial",700,0.0869565217391304,"Terrestial",700,84,465
"134",1,"Anxi","Lop Nor","Terrestial",700,0.222222222222222,"Terrestial",700,84,2476
"135",1,"Anyang","Tangyin","Road",1368,0,"Road",1368,85,2222
"136",1,"Anzob Pass","Varzob","Terrestial",400,0,"Terrestial",400,87,2303
"137",1,"Anzob","Anzob Pass","Terrestial",400,0,"Terrestial",400,86,87
"138",1,"Apollonis","Pergamum","Terrestial",-350,0,"Terrestial",-350,88,2477
"139",1,"Apollonis","Sardis","Terrestial",-350,0,"Terrestial",-350,88,2101
"140",1,"Arabia Eudaemon","Cane","Sea lane",-50,0,"Sea lane",-50,89,186
"141",1,"Arabia Eudaemon","Muziris","Sea lane",50,0.25,"Sea lane",50,89,1939
"142",1,"Arabia Eudaemon","Ocelis","Sea lane",-50,0,"Sea lane",-50,89,2478
"143",1,"Arabia Eudaemon","Simylla","Sea lane",-50,0.25,"Sea lane",-50,89,2479
"144",1,"Arad","Horvat 'Uza","Terrestial",-600,0,"Terrestial",-600,90,486
"145",1,"Arad","Horvat Tov","Terrestial",-600,0,"Terrestial",-600,90,488
"146",1,"Ardestan","Kashan","Terrestial",1300,0,"Terrestial",1300,91,610
"147",1,"Argos","Corinth","Terrestial",1300,0,"Terrestial",1300,92,240
"148",1,"Arsinoe","Berenice","Sea lane",-50,0,"Sea lane",-50,93,149
"149",1,"Artemita","Laodicea","Terrestial",-350,0,"Terrestial",-350,94,684
"150",1,"Artemita","loc01-tmc001203","Terrestial",-350,0,"Terrestial",-350,94,2480
"151",1,"Artemita","Seleucia","Terrestial",-350,0,"Terrestial",-350,94,2146
"152",1,"Artux","Bachn","Terrestial",100,0,"Terrestial",100,95,2457
"153",1,"Ash Shihr","sealoc08-tmc050418","Sea lane",1300,0,"Sea lane",1300,96,2118
"154",1,"Ashkabad","Merv","Terrestial",1200,0,"Terrestial",1200,97,1917
"155",1,"Asirgarh","Burhanpur","Road",1550,0,"Road",1550,98,176
"156",1,"Asirgarh","Handiya","Road",1550,0,"Road",1550,98,467
"157",1,"Astor","Gilgit","Terrestial",1900,0.333333333333333,"Terrestial",1900,99,429
"158",1,"Astrakhan","Guryev","Terrestial",1200,0,"Terrestial",1200,100,456
"159",1,"Astrakhan","loc07-tmc050418","Terrestial",1300,0,"Terrestial",1300,100,928
"160",1,"Athens","loc08-tmc050503","Terrestial",1300,0,"Terrestial",1300,101,958
"161",1,"Attock","Peshawar","Road",1550,0,"Road",1550,102,2005
"162",1,"Attock","Rohtas","Road",1550,0,"Road",1550,102,2481
"163",1,"Aurangabad","Burhanpur","Road",1550,0,"Road",1550,103,176
"164",1,"Avlonya","Ohrida","Terrestial",1300,0,"Terrestial",1300,104,1977
"165",1,"Avlonya","sealoc05-tmc050503","Sea lane",1300,0,"Sea lane",1300,104,2114
"166",1,"Aydhab","Suez","Sea lane",1300,0,"Sea lane",1300,105,2204
"167",1,"Aydos","Edirne","Terrestial",1300,0,"Terrestial",1300,106,299
"168",1,"Azov","loc09-tmc050503","Terrestial",1300,0,"Terrestial",1300,107,2482
"169",1,"Babadag","loc04-tmc050503","Terrestial",1300,0,"Terrestial",1300,108,840
"170",1,"Babylon","Susa","Road",-520,0,"Road",-520,109,22
"171",1,"Bactra","Begram","Terrestial",-350,0,"Terrestial",-350,110,144
"172",1,"Bactra","Kabul","Terrestial",-50,0,"Terrestial",-50,110,585
"173",1,"Bactra","Maracanda","Terrestial",-50,0,"Terrestial",-50,110,1901
"174",1,"Bactra","Tashkurgan","Terrestial",-50,0,"Terrestial",-50,110,2231
"175",1,"Badong","Guizhou","Road",1368,0,"Road",1368,111,450
"176",1,"Baghdad"," loc30-tmc050518","Terrestial",1200,0,"Terrestial",1200,112,2483
"177",1,"Baghdad","Aleppo","Terrestial",1,0.1,"Terrestial",1,112,54
"178",1,"Baghdad","An Najaf","Terrestial",1300,0,"Terrestial",1300,112,68
"179",1,"Baghdad","Hamadan","Terrestial",1200,0.1,"Terrestial",1200,112,464
"180",1,"Baghdad","loc30-tmc040123","Terrestial",-200,0,"Terrestial",-200,112,1439
"181",1,"Bahcesaray","Caffa","Terrestial",1300,0,"Terrestial",1300,113,181
"182",1,"Baku","loc24-tmc050518","Terrestial",1200,0,"Terrestial",1200,114,1328
"183",1,"Balasaghun","Beshbaliq","Terrestial",1,0,"Terrestial",1,115,150
"184",1,"Balasagun","Boom Canyon","Terrestial",-100,0,"Terrestial",-100,116,164
"185",1,"Balasore","Rajmahal","Road",1550,0,"Road",1550,117,2484
"186",1,"Balguntay","loc04-tmc020218","Terrestial",100,0,"Terrestial",100,118,829
"187",1,"Balikesir","Phocaea","Terrestial",1300,0,"Terrestial",1300,119,2485
"188",1,"Balkh","Bamiyan","Terrestial",1,0,"Terrestial",1,120,123
"189",1,"Balkh","Kunduz","Terrestial",400,0,"Terrestial",400,120,659
"190",1,"Balkh","Tashkurgan","Terrestial",700,0.0909090909090909,"Terrestial",700,120,2231
"191",1,"Balkh","Termez","Terrestial",400,0,"Terrestial",400,120,2242
"192",1,"Bam","Jask","Terrestial",1300,0,"Terrestial",1300,121,541
"193",1,"Bam","Neyriz","Terrestial",1300,0,"Terrestial",1300,121,1959
"194",1,"Bamda","loc01-tmc041118","Terrestial",680,0,"Terrestial",680,122,736
"195",1,"Bamiyan","Peshawar","Terrestial",1,0,"Terrestial",1,123,2005
"196",1,"Bandar Abbas","sealoc12-tmc050418","Sea lane",1300,0,"Sea lane",1300,124,2126
"197",1,"Bandar Abbas","sealoc13-tmc050418","Sea lane",1300,0,"Sea lane",1300,124,2128
"198",1,"Bandipur","Burzil Pass","Terrestial",1900,0.285714285714286,"Terrestial",1900,125,178
"199",1,"Bandipur","Tragbal Pass","Terrestial",1900,0.4,"Terrestial",1900,125,2268
"200",1,"Bangda","Changdu","Terrestial",680,0,"Terrestial",680,126,199
"201",1,"Baocheng","Mian","Road",1368,0,"Road",1368,127,1921
"202",1,"Baoding","Xushui","Road",1368,0,"Road",1368,128,2361
"203",1,"Baoji","Fengxian","Road",1368,0,"Road",1368,129,321
"204",1,"Baoji","Xian","Terrestial",1,0,"Terrestial",1,129,2486
"205",1,"Barbaricum","Barygaza","Sea lane",-50,0,"Sea lane",-50,130,135
"206",1,"Barbaricum","Cane","Sea lane",50,0,"Sea lane",50,130,186
"207",1,"Barkol","Liaotun","Road",1923,0,"Road",1923,131,692
"208",1,"Barkol","Yiwu","Terrestial",100,0,"Terrestial",100,131,2392
"209",1,"Barpandgia","Khorog","Terrestial",400,0,"Terrestial",400,132,619
"210",1,"Barpanja","Faizabad","Terrestial",400,0,"Terrestial",400,133,313
"211",1,"Barskaun","Kyzyl-Suu","Terrestial",-100,0,"Terrestial",-100,134,2487
"212",1,"Barygaza","Arabia Eudaemon","Sea lane",50,0,"Sea lane",50,135,89
"213",1,"Barygaza","Calliena","Sea lane",-50,0,"Sea lane",-50,135,183
"214",1,"Barygaza","Paethana","Terrestial",-50,0,"Terrestial",-50,135,1986
"215",1,"Barygaza","Ujjain","Terrestial",-50,0,"Terrestial",-50,135,2488
"216",1,"Basra","Baghdad","Terrestial",1300,0,"Terrestial",1300,136,112
"217",1,"Batang","Changdu","Terrestial",680,0,"Terrestial",680,137,199
"218",1,"Batang","Litang","Terrestial",1900,0.153846153846154,"Terrestial",1900,137,706
"219",1,"Batang","loc01-tmc041118","Terrestial",680,0,"Terrestial",680,137,736
"220",1,"Batang","Mangkang","Terrestial",680,0,"Terrestial",680,137,18
"221",1,"Batman","loc71-tmc050521","Terrestial",1200,0,"Terrestial",1200,138,1818
"222",1,"Batumi","loc88-tmc050521","Terrestial",1200,0,"Terrestial",1200,139,2489
"223",1,"Bayana","Jaipur","Road",1550,0.285714285714286,"Road",1550,140,2456
"224",1,"Bayana","Sikri","Road",1550,0.333333333333333,"Road",1550,140,2450
"225",1,"Bayburt","Gumushane","Terrestial",1200,0,"Terrestial",1200,141,452
"226",1,"Bedel Pass","Aksu","Terrestial",1,0,"Terrestial",1,142,51
"227",1,"Bedel Pass","Przeval'sk","Terrestial",1,0,"Terrestial",1,142,2490
"228",1,"Bedel Pass","Yshtyk ","Terrestial",-100,0,"Terrestial",-100,142,2491
"229",1,"Beersheva","Tel Masos","Terrestial",-600,0,"Terrestial",-600,143,2492
"230",1,"Begram","Charsadda","Terrestial",-350,0,"Terrestial",-350,144,210
"231",1,"Beirut","sealoc23-tmc050503","Sea lane",1300,0,"Sea lane",1300,3,2493
"232",1,"Belgrade","Nish","Terrestial",1300,0,"Terrestial",1300,145,1969
"233",1,"Benba","Jiali","Terrestial",680,0,"Terrestial",680,146,548
"234",1,"Benket","Taraz","Terrestial",-100,0,"Terrestial",-100,147,2225
"235",1,"Benzilan","Deqeng","Terrestial",680,0,"Terrestial",680,148,274
"236",1,"Berenice","Coptus","Terrestial",-50,0,"Terrestial",-50,149,2459
"237",1,"Beshbaliq","loc09-tmc010512","Terrestial",700,0,"Terrestial",700,150,2458
"238",1,"Beshbaliq","Qocho","Terrestial",1,0,"Terrestial",1,150,2058
"239",1,"Bextograk","Qiemo Ancient City","Terrestial",100,0,"Terrestial",100,151,2043
"240",1,"Bhimbar","Gujrat","Road",1550,0,"Road",1550,152,451
"241",1,"Bhimbar","Jhelum","Road",1550,0,"Road",1550,152,545
"242",1,"Bhimbar","Pir Panjal Pass","Road",1550,0,"Road",1550,152,2020
"243",1,"Bijie","loc24-tmc060201","Road",1368,0,"Road",1368,153,1330
"244",1,"Bijie","loc28-tmc060201","Road",1368,0,"Road",1368,153,1408
"245",1,"Bingol","Elazig","Terrestial",1200,0,"Terrestial",1200,154,301
"246",1,"Binzhou (2)","Nanning","Road",1368,0,"Road",1368,156,2494
"247",1,"Binzhou","Hsien-yang (2)","Road",1368,0,"Road",1368,155,491
"248",1,"Binzhou","Pingliang","Road",1368,0,"Road",1368,155,2015
"249",1,"Birecik","Urfa","Terrestial",1300,0,"Terrestial",1300,157,2294
"250",1,"Birjand","Zahedan","Terrestial",1300,0,"Terrestial",1300,158,2410
"251",1,"Bishkek","loc02-tmc040425","Terrestial",-100,0,"Terrestial",-100,159,768
"252",1,"Bishkek","Tokmok","Terrestial",-100,0,"Terrestial",-100,159,2250
"253",1,"Bitlis","frk14-tmc050521","Terrestial",1200,0,"Terrestial",1200,160,394
"254",1,"Bohu","Korla","Terrestial",100,0,"Terrestial",100,161,643
"255",1,"Bolu","frk01-tmc050521","Terrestial",1200,0,"Terrestial",1200,162,339
"256",1,"Bolu","frk06-tmc050503","Terrestial",1300,0,"Terrestial",1300,162,379
"257",1,"Bombay","Panjim","Sea lane",1300,0,"Sea lane",1300,163,1991
"258",1,"Bombay","sealoc17-tmc050418","Sea lane",1300,0,"Sea lane",1300,163,2136
"259",1,"Boom Canyon","loc03-tmc040320","Terrestial",-100,0,"Terrestial",-100,164,798
"260",1,"Boom Gorge","loc12-tmc040327","Terrestial",-100,0,"Terrestial",-100,165,1064
"261",1,"Boxiang","Neiqiu","Road",1368,0,"Road",1368,166,1957
"262",1,"Brashov","Koloszvar","Terrestial",1300,0,"Terrestial",1300,167,637
"263",1,"Brashov","Sibiu","Terrestial",1300,0,"Terrestial",1300,167,2495
"264",1,"Broach","loc01-tmc001214","Road",1550,0,"Road",1550,168,2496
"265",1,"Buchara","loc06-tmc040128","Terrestial",-200,0,"Terrestial",-200,169,890
"266",1,"Buchara","loc17-tmc040123","Terrestial",-200,0,"Terrestial",-200,169,1176
"267",1,"Bucharest","Tergovishte","Terrestial",1300,0,"Terrestial",1300,170,2241
"268",1,"Buda","Mohacs","Terrestial",1300,0,"Terrestial",1300,171,1927
"269",1,"Budginant","Shakhristan Pass","Terrestial",400,0,"Terrestial",400,172,2157
"270",1,"Bukhara","Marv","Terrestial",1,0,"Terrestial",1,173,1905
"271",1,"Bukhara","Merv","Terrestial",1300,0.111111111111111,"Terrestial",1300,173,1917
"272",1,"Bukhara","Samarqand","Terrestial",1300,0,"Terrestial",1300,173,2091
"273",1,"Burban","Khulbuk","Terrestial",400,0,"Terrestial",400,174,622
"274",1,"Burdur","frk06-tmc050521","Terrestial",1200,0,"Terrestial",1200,175,380
"275",1,"Burhanpur","Ahmadnagar","Road",1550,0,"Road",1550,176,43
"276",1,"Burhanpur","Chopda","Road",1550,0,"Road",1550,176,229
"277",1,"Bursa","Balikesir","Terrestial",1300,0,"Terrestial",1300,177,119
"278",1,"Bursa","Eskisehir","Terrestial",1300,0,"Terrestial",1300,177,310
"279",1,"Bursa","Kutahya","Terrestial",1300,0,"Terrestial",1300,177,670
"280",1,"Bursa","loc09-tmc050521","Terrestial",1200,0,"Terrestial",1200,177,984
"281",1,"Bursa","loc17-tmc050503","Terrestial",1300,0,"Terrestial",1300,177,1181
"282",1,"Bursa","Manisa","Terrestial",1300,0,"Terrestial",1300,177,1898
"283",1,"Burzil Pass","Astor","Terrestial",1900,0.333333333333333,"Terrestial",1900,178,99
"284",1,"Burzil Pass","Gilgit","Terrestial",1900,0.25,"Terrestial",1900,178,429
"285",1,"Bushire","Basra","Sea lane",1300,0,"Sea lane",1300,179,136
"286",1,"Bushire","Shiraz","Terrestial",1300,0,"Terrestial",1300,179,2176
"287",1,"Byzantium","Nicomedia","Terrestial",-350,0,"Terrestial",-350,180,1961
"288",1,"Byzantium","Thessalonica","Terrestial",-350,0,"Terrestial",-350,180,2497
"289",1,"Caffa","Sinop","Sea lane",1300,0,"Sea lane",1300,181,2189
"290",1,"Cairo","Alexandria","River lane",1300,0,"River lane",1300,182,55
"291",1,"Calliena","Simylla","Sea lane",-50,0,"Sea lane",-50,183,2479
"292",1,"Cambay","Surat","Sea lane",1300,0.222222222222222,"Sea lane",1300,184,2208
"293",1,"Canakkale","loc06-tmc050521","Terrestial",1200,0,"Terrestial",1200,185,901
"294",1,"Cane","Carura","Sea lane",-50,0,"Sea lane",-50,186,188
"295",1,"Cane","Moscha","Sea lane",-50,0,"Sea lane",-50,186,2498
"296",1,"Carmana","frk03-tmc010201","Terrestial",-50,0.285714285714286,"Terrestial",-50,187,355
"297",1,"Carmana","Isatichae","Terrestial",-50,0,"Terrestial",-50,187,527
"298",1,"Carmana","Neh","Terrestial",-50,0,"Terrestial",-50,187,1955
"299",1,"Carmana","Persepolis","Terrestial",-50,0.285714285714286,"Terrestial",-50,187,2004
"300",1,"Carura","Muziris","Sea lane",-50,0,"Sea lane",-50,188,1939
"301",1,"Cercen","loc04-tmc040128","Terrestial",-200,0,"Terrestial",-200,189,830
"302",1,"Cesme","sealoc14-tmc050503","Sea lane",1300,0,"Sea lane",1300,190,2131
"303",1,"Cesme","sealoc18-tmc050503","Sea lane",1300,0,"Sea lane",1300,190,2139
"304",1,"Ch'ang-an","Lo-yang","Terrestial",1,0,"Terrestial",1,191,709
"305",1,"Ch'eng-tu","Ch'ang-an","Terrestial",1,0,"Terrestial",1,192,191
"306",1,"Chach","Khiva","Terrestial",700,0,"Terrestial",700,193,617
"307",1,"Chach","loc09-tmc010512","Terrestial",700,0,"Terrestial",700,193,2458
"308",1,"Chach","loc10-tmc010512","Terrestial",700,0,"Terrestial",700,193,2499
"309",1,"Chah Horun","Rabat Nushgird","Terrestial",900,0,"Terrestial",900,194,2066
"310",1,"Chah Sahibi","Chah Horun","Terrestial",900,0,"Terrestial",900,195,194
"311",1,"Chamdo","loc08-tmc060512","Terrestial",620,0,"Terrestial",620,196,962
"312",1,"Chamdo","loc12-tmc060512","Terrestial",620,0,"Terrestial",620,196,1070
"313",1,"Chamdo","loc93-tmc040220","Terrestial",1900,0,"Terrestial",1900,196,1859
"314",1,"Chang'an","loc01-tmc040123","Terrestial",-200,0.333333333333333,"Terrestial",-200,197,726
"315",1,"Chang'an","Luoyang","Terrestial",700,0,"Terrestial",700,197,1881
"316",1,"Chang'an","Taiyuan","Terrestial",700,0,"Terrestial",700,197,2215
"317",1,"Changde","Taoyuan","Road",1368,0,"Road",1368,198,2223
"318",1,"Changdu","Luolongzong","Terrestial",680,0,"Terrestial",680,199,1879
"319",1,"Changji","Ganhezi","Terrestial",100,0,"Terrestial",100,200,411
"320",1,"Changki","Hutupi","Road",1923,0,"Road",1923,201,516
